Cuerpo Agua,Estudio,Parámetro,Unidad,Punto,Abreviatura,Latitud,Longitud,Valor
Laguna de Cajititlán,25/09/2018,Nitrógeno total,mg/l,Cajititlán,LC-02,20.430558,-103.3164,9.94
Laguna de Cajititlán,25/09/2018,"Clorofilas a, b y c",mg/m³,Cajititlán,LC-02,20.430558,-103.3164,274.92
Laguna de Cajititlán,25/09/2018,Temperatura,°C,Centro de la Laguna,LC-03,20.418944,-103.319778,24
Laguna de Cajititlán,25/09/2018,pH,U pH,Centro de la Laguna,LC-03,20.418944,-103.319778,9.4
Laguna de Cajititlán,25/09/2018,Oxígeno disuelto,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,7.75
Laguna de Cajititlán,25/09/2018,Conductividad Electrolitica,µS/cm,Centro de la Laguna,LC-03,20.418944,-103.319778,1062
Laguna de Cajititlán,25/09/2018,Turbiedad,UNT,Centro de la Laguna,LC-03,20.418944,-103.319778,80
Laguna de Cajititlán,25/09/2018,Alcalinidad total,mg CaCO3/l,Centro de la Laguna,LC-03,20.418944,-103.319778,450.19
Laguna de Cajititlán,25/09/2018,Cloruros totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,84.36
Laguna de Cajititlán,25/09/2018,Dureza total,mg CaCO3/l,Centro de la Laguna,LC-03,20.418944,-103.319778,204.74
Laguna de Cajititlán,25/09/2018,Fluoruros,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.89
Laguna de Cajititlán,25/09/2018,Nitrógeno de nitratos,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,25/09/2018,Nitrógeno de nitritos,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.01
Laguna de Cajititlán,25/09/2018,Nitrógeno amoniacal,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.5
Laguna de Cajititlán,25/09/2018,Nitrógeno total Kjeldahl,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,9.2
Laguna de Cajititlán,25/09/2018,Ion Sulfato,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,10
Laguna de Cajititlán,25/09/2018,Sustancias activas al azul de metileno,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,25/09/2018,Demanda bioquímica de oxígeno,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,17.58
Laguna de Cajititlán,25/09/2018,Demanda química de oxígeno,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,206.31
Laguna de Cajititlán,25/09/2018,Grasas y aceites,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,13.2
Laguna de Cajititlán,25/09/2018,Fósforo total,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,1.32
Laguna de Cajititlán,25/09/2018,Sólidos suspendidos totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,109
Laguna de Cajititlán,25/09/2018,Sólidos disueltos totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,632
Laguna de Cajititlán,25/09/2018,Sólidos sedimentables,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,25/09/2018,Sulfuros,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,1.32
Laguna de Cajititlán,25/09/2018,Aluminio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1017
Laguna de Cajititlán,25/09/2018,Arsénico,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0025
Laguna de Cajititlán,25/09/2018,Bario,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0897
Laguna de Cajititlán,25/09/2018,Cadmio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0005
Laguna de Cajititlán,25/09/2018,Cobre,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,25/09/2018,Cromo,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,25/09/2018,Fierro,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.088
Laguna de Cajititlán,25/09/2018,Manganeso,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,25/09/2018,Mercurio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0005
Laguna de Cajititlán,25/09/2018,Níquel,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,25/09/2018,Plomo,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0025
Laguna de Cajititlán,25/09/2018,Sodio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,134.1
Laguna de Cajititlán,25/09/2018,Zinc,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.02
Laguna de Cajititlán,25/09/2018,Coliformes totales,NMP/100 ml,Centro de la Laguna,LC-03,20.418944,-103.319778,430
Laguna de Cajititlán,25/09/2018,Coliformes fecales,NMP/100 ml,Centro de la Laguna,LC-03,20.418944,-103.319778,430
Laguna de Cajititlán,25/09/2018,Profundidad,m,Centro de la Laguna,LC-03,20.418944,-103.319778,
Laguna de Cajititlán,25/09/2018,Temperatura ambiente,°C,Centro de la Laguna,LC-03,20.418944,-103.319778,26
Laguna de Cajititlán,25/09/2018,Transparencia Secchi,m,Centro de la Laguna,LC-03,20.418944,-103.319778,
Laguna de Cajititlán,25/09/2018,Sólidos totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,741
Laguna de Cajititlán,25/09/2018,Nitrógeno total,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,9.2
Laguna de Cajititlán,25/09/2018,"Clorofilas a, b y c",mg/m³,Centro de la Laguna,LC-03,20.418944,-103.319778,330.85
Laguna de Cajititlán,25/09/2018,Temperatura,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,24
Laguna de Cajititlán,25/09/2018,pH,U pH,San Lucas Evangelista,LC-04,20.413152,-103.3325,9.2
Laguna de Cajititlán,25/09/2018,Oxígeno disuelto,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,6.81
Laguna de Cajititlán,25/09/2018,Conductividad Electrolitica,µS/cm,San Lucas Evangelista,LC-04,20.413152,-103.3325,1063
Laguna de Cajititlán,25/09/2018,Turbiedad,UNT,San Lucas Evangelista,LC-04,20.413152,-103.3325,70
Laguna de Cajititlán,25/09/2018,Alcalinidad total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,428.04
Laguna de Cajititlán,25/09/2018,Cloruros totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,82.96
Laguna de Cajititlán,25/09/2018,Dureza total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,206.52
Laguna de Cajititlán,25/09/2018,Fluoruros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.82
Laguna de Cajititlán,25/09/2018,Nitrógeno de nitratos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,25/09/2018,Nitrógeno de nitritos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.01
Laguna de Cajititlán,25/09/2018,Nitrógeno amoniacal,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.5
Laguna de Cajititlán,25/09/2018,Nitrógeno total Kjeldahl,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,10.62
Laguna de Cajititlán,25/09/2018,Ion Sulfato,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,10
Laguna de Cajititlán,25/09/2018,Sustancias activas al azul de metileno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,25/09/2018,Demanda bioquímica de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,18.06
Laguna de Cajititlán,25/09/2018,Demanda química de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,174.89
Laguna de Cajititlán,25/09/2018,Grasas y aceites,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,9.64
Laguna de Cajititlán,25/09/2018,Fósforo total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,1.34
Laguna de Cajititlán,25/09/2018,Sólidos suspendidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,64
Laguna de Cajititlán,25/09/2018,Sólidos disueltos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,705
Laguna de Cajititlán,25/09/2018,Sólidos sedimentables,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,25/09/2018,Sulfuros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.74
Laguna de Cajititlán,25/09/2018,Aluminio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0925
Laguna de Cajititlán,25/09/2018,Arsénico,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0025
Laguna de Cajititlán,25/09/2018,Bario,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0772
Laguna de Cajititlán,25/09/2018,Cadmio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,25/09/2018,Cobre,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,25/09/2018,Cromo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,25/09/2018,Fierro,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.107
Laguna de Cajititlán,25/09/2018,Manganeso,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,25/09/2018,Mercurio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,25/09/2018,Níquel,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,25/09/2018,Plomo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0025
Laguna de Cajititlán,25/09/2018,Sodio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,132.8
Laguna de Cajititlán,25/09/2018,Zinc,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.02
Laguna de Cajititlán,25/09/2018,Coliformes totales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,430
Laguna de Cajititlán,25/09/2018,Coliformes fecales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,150
Laguna de Cajititlán,25/09/2018,Profundidad,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,25/09/2018,Temperatura ambiente,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,24
Laguna de Cajititlán,25/09/2018,Transparencia Secchi,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,25/09/2018,Sólidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,769
Laguna de Cajititlán,25/09/2018,Nitrógeno total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,10.62
Laguna de Cajititlán,25/09/2018,"Clorofilas a, b y c",mg/m³,San Lucas Evangelista,LC-04,20.413152,-103.3325,323.9
Laguna de Cajititlán,25/09/2018,Temperatura,°C,San Juan Evangelista,LC-05,20.409697,-103.299456,24
Laguna de Cajititlán,25/09/2018,pH,U pH,San Juan Evangelista,LC-05,20.409697,-103.299456,9.3
Laguna de Cajititlán,25/09/2018,Oxígeno disuelto,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,5.85
Laguna de Cajititlán,25/09/2018,Conductividad Electrolitica,µS/cm,San Juan Evangelista,LC-05,20.409697,-103.299456,1066
Laguna de Cajititlán,25/09/2018,Turbiedad,UNT,San Juan Evangelista,LC-05,20.409697,-103.299456,80
Laguna de Cajititlán,25/09/2018,Alcalinidad total,mg CaCO3/l,San Juan Evangelista,LC-05,20.409697,-103.299456,436.2
Laguna de Cajititlán,25/09/2018,Cloruros totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,85.09
Laguna de Cajititlán,25/09/2018,Dureza total,mg CaCO3/l,San Juan Evangelista,LC-05,20.409697,-103.299456,190.87
Laguna de Cajititlán,25/09/2018,Fluoruros,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.79
Laguna de Cajititlán,25/09/2018,Nitrógeno de nitratos,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,25/09/2018,Nitrógeno de nitritos,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.01
Laguna de Cajititlán,25/09/2018,Nitrógeno amoniacal,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.5
Laguna de Cajititlán,25/09/2018,Nitrógeno total Kjeldahl,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,9.08
Laguna de Cajititlán,25/09/2018,Ion Sulfato,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,10
Laguna de Cajititlán,25/09/2018,Sustancias activas al azul de metileno,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,25/09/2018,Demanda bioquímica de oxígeno,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,20.4
Laguna de Cajititlán,25/09/2018,Demanda química de oxígeno,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,188.79
Laguna de Cajititlán,25/09/2018,Grasas y aceites,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,9.77
Laguna de Cajititlán,25/09/2018,Fósforo total,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,1.38
Laguna de Cajititlán,25/09/2018,Sólidos suspendidos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,70
Laguna de Cajititlán,25/09/2018,Sólidos disueltos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,715
Laguna de Cajititlán,25/09/2018,Sólidos sedimentables,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,25/09/2018,Sulfuros,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,1.04
Laguna de Cajititlán,25/09/2018,Aluminio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1422
Laguna de Cajititlán,25/09/2018,Arsénico,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0025
Laguna de Cajititlán,25/09/2018,Bario,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0896
Laguna de Cajititlán,25/09/2018,Cadmio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0005
Laguna de Cajititlán,25/09/2018,Cobre,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.05
Laguna de Cajititlán,25/09/2018,Cromo,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.05
Laguna de Cajititlán,25/09/2018,Fierro,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.183
Laguna de Cajititlán,25/09/2018,Manganeso,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.052
Laguna de Cajititlán,25/09/2018,Mercurio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.00065
Laguna de Cajititlán,25/09/2018,Níquel,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,25/09/2018,Plomo,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0025
Laguna de Cajititlán,25/09/2018,Sodio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,133.5
Laguna de Cajititlán,25/09/2018,Zinc,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.02
Laguna de Cajititlán,25/09/2018,Coliformes totales,NMP/100 ml,San Juan Evangelista,LC-05,20.409697,-103.299456,210
Laguna de Cajititlán,25/09/2018,Coliformes fecales,NMP/100 ml,San Juan Evangelista,LC-05,20.409697,-103.299456,70
Laguna de Cajititlán,25/09/2018,Profundidad,m,San Juan Evangelista,LC-05,20.409697,-103.299456,
Laguna de Cajititlán,25/09/2018,Temperatura ambiente,°C,San Juan Evangelista,LC-05,20.409697,-103.299456,26
Laguna de Cajititlán,25/09/2018,Transparencia Secchi,m,San Juan Evangelista,LC-05,20.409697,-103.299456,
Laguna de Cajititlán,25/09/2018,Sólidos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,785
Laguna de Cajititlán,25/09/2018,Nitrógeno total,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,9.08
Laguna de Cajititlán,25/09/2018,"Clorofilas a, b y c",mg/m³,San Juan Evangelista,LC-05,20.409697,-103.299456,291.04
Laguna de Cajititlán,27/08/2018,Temperatura,°C,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,26
Laguna de Cajititlán,27/08/2018,pH,U pH,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,8.2
Laguna de Cajititlán,27/08/2018,Oxígeno disuelto,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1.49
Laguna de Cajititlán,27/08/2018,Conductividad Electrolitica,µS/cm,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1031
Laguna de Cajititlán,27/08/2018,Turbiedad,UNT,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,23
Laguna de Cajititlán,27/08/2018,Alcalinidad total,mg CaCO3/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,455.07
Laguna de Cajititlán,27/08/2018,Cloruros totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,76.6
Laguna de Cajititlán,27/08/2018,Dureza total,mg CaCO3/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,163.94
Laguna de Cajititlán,27/08/2018,Fluoruros,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.92
Laguna de Cajititlán,27/08/2018,Nitrógeno de nitratos,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,27/08/2018,Nitrógeno de nitritos,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.01
Laguna de Cajititlán,27/08/2018,Nitrógeno amoniacal,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,3.37
Laguna de Cajititlán,27/08/2018,Nitrógeno total Kjeldahl,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,14.56
Laguna de Cajititlán,27/08/2018,Ion Sulfato,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,11.02
Laguna de Cajititlán,27/08/2018,Sustancias activas al azul de metileno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,27/08/2018,Demanda bioquímica de oxígeno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,21.3
Laguna de Cajititlán,27/08/2018,Demanda química de oxígeno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,175.49
Laguna de Cajititlán,27/08/2018,Grasas y aceites,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,9.39
Laguna de Cajititlán,27/08/2018,Fósforo total,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1.87
Laguna de Cajititlán,27/08/2018,Sólidos suspendidos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,30
Laguna de Cajititlán,27/08/2018,Sólidos disueltos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,701
Laguna de Cajititlán,27/08/2018,Sólidos sedimentables,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.2
Laguna de Cajititlán,27/08/2018,Sulfuros,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,3.19
Laguna de Cajititlán,27/08/2018,Aluminio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.4578
Laguna de Cajititlán,27/08/2018,Arsénico,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0025
Laguna de Cajititlán,27/08/2018,Bario,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1708
Laguna de Cajititlán,27/08/2018,Cadmio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.00064
Laguna de Cajititlán,27/08/2018,Cobre,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.05
Laguna de Cajititlán,27/08/2018,Cromo,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.05
Laguna de Cajititlán,27/08/2018,Fierro,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.185
Laguna de Cajititlán,27/08/2018,Manganeso,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.109
Laguna de Cajititlán,27/08/2018,Mercurio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0005
Laguna de Cajititlán,27/08/2018,Níquel,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,27/08/2018,Plomo,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0025
Laguna de Cajititlán,27/08/2018,Sodio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,121.8
Laguna de Cajititlán,27/08/2018,Zinc,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.021
Laguna de Cajititlán,27/08/2018,Coliformes totales,NMP/100 ml,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,46000
Laguna de Cajititlán,27/08/2018,Coliformes fecales,NMP/100 ml,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,24000
Laguna de Cajititlán,27/08/2018,Profundidad,m,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,
Laguna de Cajititlán,27/08/2018,Temperatura ambiente,°C,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,18
Laguna de Cajititlán,27/08/2018,Transparencia Secchi,m,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,
Laguna de Cajititlán,27/08/2018,Sólidos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,731
Laguna de Cajititlán,27/08/2018,Nitrógeno total,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,14.56
Laguna de Cajititlán,27/08/2018,"Clorofilas a, b y c",mg/m³,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,85.82
Laguna de Cajititlán,27/08/2018,Temperatura,°C,Cajititlán,LC-02,20.430558,-103.3164,26
Laguna de Cajititlán,27/08/2018,pH,U pH,Cajititlán,LC-02,20.430558,-103.3164,8.9
Laguna de Cajititlán,27/08/2018,Oxígeno disuelto,mg/l,Cajititlán,LC-02,20.430558,-103.3164,6.55
Laguna de Cajititlán,27/08/2018,Conductividad Electrolitica,µS/cm,Cajititlán,LC-02,20.430558,-103.3164,1049
Laguna de Cajititlán,27/08/2018,Turbiedad,UNT,Cajititlán,LC-02,20.430558,-103.3164,55
Laguna de Cajititlán,27/08/2018,Alcalinidad total,mg CaCO3/l,Cajititlán,LC-02,20.430558,-103.3164,474.38
Laguna de Cajititlán,27/08/2018,Cloruros totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,81.62
Laguna de Cajititlán,27/08/2018,Dureza total,mg CaCO3/l,Cajititlán,LC-02,20.430558,-103.3164,177.01
Laguna de Cajititlán,27/08/2018,Fluoruros,mg/l,Cajititlán,LC-02,20.430558,-103.3164,1
Laguna de Cajititlán,27/08/2018,Nitrógeno de nitratos,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,27/08/2018,Nitrógeno de nitritos,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.029
Laguna de Cajititlán,27/08/2018,Nitrógeno amoniacal,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.5
Laguna de Cajititlán,27/08/2018,Nitrógeno total Kjeldahl,mg/l,Cajititlán,LC-02,20.430558,-103.3164,9.65
Laguna de Cajititlán,27/08/2018,Ion Sulfato,mg/l,Cajititlán,LC-02,20.430558,-103.3164,10
Laguna de Cajititlán,27/08/2018,Sustancias activas al azul de metileno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,27/08/2018,Demanda bioquímica de oxígeno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,20.1
Laguna de Cajititlán,27/08/2018,Demanda química de oxígeno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,195.13
Laguna de Cajititlán,27/08/2018,Grasas y aceites,mg/l,Cajititlán,LC-02,20.430558,-103.3164,9.32
Laguna de Cajititlán,27/08/2018,Fósforo total,mg/l,Cajititlán,LC-02,20.430558,-103.3164,1.34
Laguna de Cajititlán,27/08/2018,Sólidos suspendidos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,48
Laguna de Cajititlán,27/08/2018,Sólidos disueltos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,692
Laguna de Cajititlán,27/08/2018,Sólidos sedimentables,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,27/08/2018,Sulfuros,mg/l,Cajititlán,LC-02,20.430558,-103.3164,1.67
Laguna de Cajititlán,27/08/2018,Aluminio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.299
Laguna de Cajititlán,27/08/2018,Arsénico,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0025
